timestamp,tag_id,x_pos,y_pos,heading,direction,energy,speed,total_distance
05:40.6,7,64.3733,57.7018,0.154632,-0.432654,248.336,2.60062,436.88
05:40.6,6,57.1858,23.4866,-2.23704,2.59565,306.989,3.40281,332.671
05:40.6,11,58.7375,37.7278,2.302,1.73615,331.668,1.35624,330.954
05:40.6,10,48.1351,42.2364,0.929269,1.26479,436.18,2.88359,391.161
05:40.7,16,43.7861,57.1144,2.22238,2.44562,332.201,1.71929,336.382
05:40.7,12,41.7389,45.556,1.44362,1.40645,321.933,1.27775,285.168
05:40.7,3,71.1769,71.8776,-2.19929,0,1.24465,0,2.89645
05:40.7,13,42.195,25.4861,0.432415,2.33815,254.167,2.93832,283.767
05:40.7,8,61.9315,48.7521,2.21549,-2.8462,252.844,3.3231,346.073
05:40.7,15,55.4353,52.1918,-0.236277,1.28784,234.744,4.37502,259.043
05:40.7,2,41.8147,35.9073,-2.11888,1.84928,210.857,1.87062,251.024
05:40.7,7,64.317,57.813,0.253731,-0.48255,248.917,2.45501,437.005
05:40.7,6,57.2689,23.3396,-2.31146,2.63736,307.199,3.37018,332.84
05:40.7,11,58.8011,37.7183,2.35375,1.71398,331.704,1.26184,331.018
05:40.7,10,48.2676,42.2807,0.962788,1.24272,436.592,2.76174,391.301
05:40.7,16,43.838,57.0492,2.28614,2.47672,332.4,1.64939,336.466
05:40.7,12,41.7981,45.5682,1.40378,1.35181,322.129,1.18773,285.229
05:40.7,3,71.1769,71.8776,-2.19922,0,1.24465,0,2.89645
05:40.7,13,42.2975,25.3895,0.455118,2.32241,254.324,2.7778,283.908
05:40.7,8,61.8813,48.5898,2.31143,-2.84022,253.088,3.42365,346.243
05:40.7,15,55.6533,52.2531,-0.101234,1.29956,235.016,4.58173,259.269
05:40.7,2,41.9011,35.8765,-2.09555,1.9359,211.712,1.82484,251.116
05:40.7,7,64.2578,57.9142,0.319754,-0.546553,249.145,2.30814,437.122
05:40.7,6,57.3452,23.1907,-2.38007,2.6787,307.283,3.33684,333.008
05:40.7,11,58.8597,37.7105,2.36241,1.70083,331.884,1.15554,331.077
05:40.7,10,48.3931,42.3256,0.948171,1.22227,436.675,2.63346,391.434
05:40.8,16,43.886,56.9851,2.30504,2.50794,332.543,1.58595,336.546
05:40.8,12,41.8524,45.5828,1.37072,1.29265,322.152,1.10478,285.285
05:40.8,3,71.1769,71.8776,-2.19927,0,1.24465,0,2.89645
05:40.8,13,42.3957,25.2994,0.439591,2.30921,254.418,2.62574,284.041
05:40.8,8,61.8283,48.4233,2.37787,-2.83081,253.132,3.51478,346.418
05:40.8,15,55.8817,52.3147,0.0447556,1.31011,235.356,4.7794,259.506
05:40.8,2,41.9823,35.8395,-2.09441,2.01769,211.824,1.7714,251.205
05:40.8,7,64.1951,58.0046,0.35838,-0.627958,249.263,2.16768,437.232
05:40.8,6,57.4148,23.0402,-2.42834,2.71759,307.951,3.31133,333.173
05:40.8,11,58.9127,37.7035,2.39,1.70311,332.215,1.03859,331.131
05:40.8,10,48.5115,42.3707,0.905908,1.20147,436.739,2.50193,391.561
05:40.8,16,43.9301,56.922,2.30523,2.53888,332.601,1.52458,336.623
05:40.8,12,41.9018,45.6001,1.34984,1.21583,322.318,1.02733,285.337
05:40.8,3,71.1769,71.8776,-2.19941,0,1.24465,0,2.89645
05:40.8,13,42.4894,25.2166,0.452131,2.29012,254.768,2.45865,284.166
05:40.8,8,61.7723,48.2537,2.42143,-2.82045,253.248,3.59071,346.596
05:40.8,15,56.1196,52.3765,0.0767609,1.319,235.45,4.96144,259.751
05:40.8,2,42.0581,35.7976,-2.18384,2.09521,211.895,1.71693,251.292
05:40.8,7,64.1281,58.0838,0.407043,-0.72897,249.598,2.04702,437.336
05:40.8,6,57.4783,22.8885,-2.49432,2.75508,308.362,3.28156,333.338
05:40.8,11,58.9594,37.6964,2.37386,1.72965,332.497,0.912521,331.178
05:40.8,10,48.623,42.4156,0.843079,1.18376,437.023,2.36899,391.681
05:40.9,16,43.9706,56.86,2.29917,2.57117,332.932,1.46574,336.697
05:40.9,12,41.9465,45.6195,1.35979,1.1433,322.857,0.959117,285.386
05:40.9,3,71.1769,71.8776,-2.19959,0,1.24465,0,2.89645
05:40.9,13,42.5784,25.1405,0.436163,2.27409,254.947,2.30427,284.283
05:40.9,8,61.7134,48.0816,2.4344,-2.80888,253.365,3.6539,346.778
05:40.9,15,56.3664,52.4385,0.0242373,1.32616,235.714,5.12827,260.006
05:40.9,2,42.1281,35.7517,-2.33878,2.16897,212.112,1.66018,251.375
05:40.9,7,64.0558,58.1512,0.477696,-0.8516,249.901,1.9572,437.435
05:40.9,6,57.5354,22.7357,-2.58444,2.79306,308.467,3.25486,333.501
05:40.9,11,58.9993,37.6884,2.28803,1.78566,332.574,0.782926,331.219
05:40.9,10,48.7275,42.4596,0.796332,1.16741,437.229,2.23555,391.795
05:40.9,16,44.0078,56.7993,2.25404,2.59882,333.493,1.40973,336.768
05:40.9,12,41.9869,45.6404,1.3767,1.07599,323.301,0.891366,285.432
05:40.9,3,71.1769,71.8776,-2.19979,0,1.24465,0,2.89645
05:40.9,13,42.6627,25.0708,0.38032,2.25637,254.991,2.14909,284.392
05:40.9,8,61.6516,47.9074,2.48739,-2.79803,253.446,3.70726,346.963
05:40.9,15,56.621,52.501,-0.0547522,1.33125,235.954,5.27875,260.268
05:40.9,2,42.1921,35.7029,-2.49379,2.23932,212.304,1.59425,251.456
05:40.9,7,63.9775,58.2066,0.562334,-0.990957,250.187,1.91302,437.531
05:40.9,6,57.5868,22.5827,-2.65096,2.82593,308.517,3.22041,333.662
05:40.9,11,59.0318,37.6786,2.19351,1.89509,332.611,0.644559,331.253
05:40.9,10,48.8253,42.5028,0.804589,1.15073,437.276,2.10835,391.902
05:41.0,16,44.0418,56.7399,2.22009,2.62985,333.658,1.35701,336.837
05:41.0,12,42.0231,45.6618,1.37325,1.0242,323.519,0.82608,285.474
05:41.0,3,71.1769,71.8776,-2.19993,0,1.24465,0,2.89645
05:41.0,13,42.7425,25.0082,0.303607,2.22897,255.147,1.98993,284.494
05:41.0,8,61.5872,47.7321,2.52406,-2.78651,253.463,3.74237,347.15
05:41.0,15,56.8825,52.564,-0.176129,1.33518,236.099,5.4101,260.537
05:41.0,2,42.2501,35.6522,-2.6466,2.30669,212.461,1.5219,251.533
05:41.0,7,63.8921,58.2498,0.640187,-1.13959,250.446,1.92099,437.626
05:41.0,6,57.6327,22.4298,-2.67998,2.85754,308.649,3.18297,333.822
05:41.0,11,59.0563,37.6665,2.06873,2.09276,332.876,0.51752,331.28
05:41.0,10,48.9168,42.5451,0.810302,1.13411,437.865,1.98212,392.002
05:41.0,16,44.0729,56.6816,2.17726,2.65888,333.684,1.30996,336.903
05:41.0,12,42.0554,45.6833,1.33612,0.967213,323.99,0.757836,285.512
05:41.0,3,71.1769,71.8776,-2.20002,0,1.24465,0,2.89645
05:41.0,13,42.8179,24.9521,0.23126,2.20456,255.266,1.84324,284.588
05:41.0,8,61.5202,47.5565,2.54519,-2.7741,253.65,3.76208,347.338
05:41.0,15,57.1496,52.6279,-0.289567,1.3361,236.246,5.52092,260.812
05:41.0,2,42.3017,35.6008,-2.80439,2.36846,212.611,1.43437,251.606
05:41.0,7,63.7989,58.2809,0.678407,-1.28498,250.622,1.98625,437.725
05:41.0,6,57.6735,22.278,-2.68213,2.88653,308.762,3.12974,333.979
05:41.0,11,59.0724,37.6508,1.95057,2.44134,333.203,0.432612,331.302
05:41.0,10,49.002,42.5863,0.757187,1.11634,438.499,1.86451,392.097
05:41.1,16,44.1014,56.6244,2.14102,2.68418,333.783,1.26975,336.967
05:41.1,12,42.0836,45.7047,1.342,0.907757,324.079,0.690409,285.548
05:41.1,3,71.1769,71.8776,-2.20018,0,1.24465,0,2.89645
05:41.1,13,42.889,24.9021,0.199793,2.17482,255.658,1.70357,284.675
05:41.1,8,61.4507,47.3816,2.56728,-2.7595,254.12,3.76534,347.526
05:41.1,15,57.4217,52.6935,-0.379265,1.3333,236.716,5.61978,261.092
05:41.1,2,42.3473,35.55,-2.9119,2.42434,212.943,1.34059,251.674
05:41.1,7,63.6973,58.2998,0.672545,-1.41863,250.71,2.10192,437.828
05:41.1,6,57.7094,22.1281,-2.67211,2.91313,308.855,3.0669,334.133
05:41.1,11,59.0797,37.6315,1.86858,2.89697,333.286,0.417709,331.323
05:41.1,10,49.0815,42.6265,0.708413,1.09716,438.688,1.75527,392.186
05:41.1,16,44.1279,56.5681,2.13319,2.70745,333.948,1.23519,337.029
05:41.1,12,42.1079,45.725,1.316,0.864053,324.328,0.615182,285.58
05:41.1,3,71.1769,71.8776,-2.2005,0,1.24465,0,2.89645
05:41.1,13,42.9562,24.8587,0.215461,2.13343,257.688,1.56673,284.755
05:41.1,8,61.3788,47.2077,2.62246,-2.74601,254.558,3.76024,347.714
05:41.1,15,57.6972,52.7612,-0.308986,1.32881,236.877,5.68945,261.375
05:41.1,2,42.3867,35.5009,-2.91743,2.47902,213.262,1.23207,251.737
05:41.1,7,63.5864,58.3068,0.643999,-1.53496,250.77,2.26571,437.939
05:41.1,6,57.7408,21.9809,-2.69557,2.93664,309.009,2.99075,334.284
05:41.1,11,59.0778,37.6085,1.78603,-2.96609,333.481,0.486756,331.347
05:41.1,10,49.1556,42.6658,0.723776,1.07729,438.742,1.65049,392.27
05:41.2,16,44.1526,56.5127,2.12659,2.72765,334.031,1.20598,337.089
05:41.2,12,42.1285,45.7435,1.2549,0.828038,324.714,0.531547,285.607
05:41.2,3,71.1769,71.8776,-2.20096,0,1.24465,0,2.89645
05:41.2,13,43.0196,24.8213,0.226424,2.09445,257.844,1.44395,284.828
05:41.2,8,61.3051,47.0359,2.68621,-2.73267,254.833,3.73043,347.901
05:41.2,15,57.9748,52.831,-0.191819,1.32252,237.076,5.73635,261.661
05:41.2,2,42.4203,35.4541,-2.89234,2.53312,213.514,1.1249,251.795
05:41.2,7,63.4659,58.3022,0.633743,-1.63121,251.044,2.46406,438.06
05:41.2,6,57.7681,21.8373,-2.76815,2.96013,309.138,2.89932,334.43
05:41.2,11,59.0665,37.5818,1.72953,-2.68027,333.945,0.61634,331.376
05:41.2,10,49.2244,42.7043,0.778795,1.05467,438.924,1.55336,392.349
05:41.2,16,44.1758,56.4581,2.11855,2.74282,334.161,1.18207,337.149
05:41.2,12,42.1451,45.7596,1.19548,0.794269,324.999,0.437859,285.63
05:41.2,3,71.1769,71.8776,-2.20154,0,1.24465,0,2.89645
05:41.2,13,43.0796,24.7889,0.271505,2.05498,257.948,1.33907,284.897
05:41.2,8,61.2297,46.8671,2.75452,-2.71836,254.95,3.68883,348.086
05:41.2,15,58.2535,52.9038,-0.106071,1.31304,237.291,5.76795,261.95
05:41.2,2,42.4483,35.411,-2.86688,2.57598,213.785,0.996215,251.846
05:41.2,7,63.3354,58.2865,0.657572,-1.70878,251.191,2.68467,438.191
05:41.2,6,57.7913,21.6981,-2.85275,2.98122,309.28,2.79589,334.571
05:41.2,11,59.0459,37.5517,1.74738,-2.50387,334.104,0.770673,331.412
05:41.2,10,49.2884,42.742,0.839522,1.03286,439.092,1.46464,392.423
05:41.3,16,44.1979,56.404,2.11757,2.75622,334.428,1.165,337.207
05:41.3,12,42.158,45.7725,1.14962,0.784121,325.084,0.33793,285.649
05:41.3,3,71.1769,71.8776,-2.20211,0,1.24465,0,2.89645
05:41.3,13,43.1366,24.7614,0.324746,2.00839,258.033,1.24139,284.96
05:41.3,8,61.1531,46.7012,2.7914,-2.70594,255.284,3.63968,348.269
05:41.3,15,58.532,52.9799,-0.0273693,1.30099,237.472,5.77551,262.238
05:41.3,2,42.4711,35.3722,-2.84163,2.62334,213.876,0.867729,251.891
05:41.3,7,63.1948,58.2601,0.684975,-1.77012,251.215,2.92301,438.335
05:41.3,6,57.811,21.5642,-2.943,3.00082,309.385,2.67416,334.707
05:41.3,11,59.0159,37.5184,1.8069,-2.3833,334.323,0.939471,331.457
05:41.3,10,49.348,42.7793,0.915544,1.00508,439.282,1.38633,392.493
05:41.3,16,44.2193,56.3502,2.09674,2.76494,334.455,1.15454,337.265
05:41.3,12,42.167,45.7818,1.12741,0.768183,325.296,0.231903,285.661
05:41.3,3,71.1769,71.8776,-2.20262,0,1.24465,0,2.89645
05:41.3,13,43.1907,24.7386,0.385272,1.9573,258.153,1.15367,285.019
05:41.3,8,61.076,46.5391,2.83701,-2.69498,255.589,3.57415,348.448
05:41.3,15,58.8093,53.0594,0.0481436,1.28828,237.832,5.76536,262.527
05:41.3,2,42.489,35.338,-2.79513,2.67112,213.952,0.74021,251.93
05:41.3,7,63.044,58.2237,0.708056,-1.81905,251.249,3.16339,438.49
05:41.3,6,57.827,21.4366,-3.05871,3.02229,309.405,2.53841,334.835
05:41.3,11,58.977,37.4827,1.87773,-2.29115,334.418,1.0939,331.51
05:41.3,10,49.4034,42.8161,0.997582,0.976111,439.381,1.31086,392.56
05:41.4,16,44.2403,56.2967,2.0862,2.76619,334.546,1.14905,337.323
05:41.4,12,42.1721,45.7873,1.12743,0.744373,325.391,0.123645,285.669
05:41.4,3,71.1769,71.8776,-2.20304,0,1.24465,0,2.89645
05:41.4,13,43.2423,24.7199,0.432935,1.90484,258.356,1.07973,285.074
05:41.4,8,60.999,46.3811,2.83241,-2.68552,255.75,3.49402,348.624
05:41.4,15,59.0843,53.1427,0.076204,1.27278,238.035,5.74087,262.814
05:41.4,2,42.5024,35.3086,-2.73478,2.72769,214.175,0.61348,251.962
05:41.4,7,62.8832,58.1779,0.74396,-1.85717,251.358,3.40369,438.657
05:41.4,6,57.8395,21.3157,3.09497,3.04389,309.454,2.39477,334.957
05:41.4,11,58.9292,37.4455,1.9595,-2.21483,334.503,1.24982,331.57
05:41.4,10,49.4546,42.8527,1.04741,0.940764,439.459,1.24392,392.623
05:41.4,16,44.2615,56.2434,2.09076,2.76138,334.797,1.14878,337.38
05:41.4,12,42.1734,45.7884,1.13746,1.4158,325.437,0.00494206,285.671
05:41.4,3,71.1769,71.8776,-2.20335,0,1.24465,0,2.89645
05:41.4,13,43.2915,24.7048,0.493319,1.85501,258.411,1.01515,285.125
05:41.4,8,60.9228,46.2279,2.80862,-2.67819,255.814,3.39825,348.795
05:41.4,15,59.3562,53.2298,0.0882532,1.25642,238.104,5.69748,263.1
05:41.4,2,42.5119,35.2843,-2.68508,2.78539,214.487,0.493144,251.988
05:41.4,7,62.7127,58.1233,0.817985,-1.88774,251.394,3.63568,438.836
05:41.4,6,57.8488,21.2022,2.9874,3.06625,309.695,2.23611,335.071
05:41.4,11,58.8729,37.4075,2.01766,-2.14893,334.681,1.39418,331.638
05:41.4,10,49.5019,42.8892,1.06848,0.904113,439.587,1.17701,392.683
05:41.5,16,44.2832,56.1901,2.08925,2.75292,334.978,1.15157,337.437
05:41.5,12,42.1705,45.7853,1.13739,-2.40006,325.487,0.113184,285.675
05:41.5,3,71.1769,71.8776,-2.20362,0,1.24465,0,2.89645
05:41.5,13,43.3387,24.693,0.517798,1.80165,258.529,0.959287,285.174
05:41.5,8,60.848,46.0798,2.75269,-2.67255,255.857,3.28953,348.961
05:41.5,15,59.6237,53.3205,0.110675,1.2403,238.388,5.63211,263.382
05:41.5,2,42.5179,35.2646,-2.67104,2.87065,214.913,0.384828,252.009
05:41.5,7,62.5335,58.0609,0.927713,-1.91116,251.711,3.84823,439.026
05:41.5,6,57.8547,21.0969,2.89115,3.09272,309.935,2.06752,335.176
05:41.5,11,58.8086,37.3695,2.00637,-2.09007,335.046,1.52451,331.713
05:41.5,10,49.5452,42.9252,1.09073,0.870411,439.613,1.11059,392.739
05:41.5,16,44.3057,56.1368,2.08523,2.73738,335.069,1.15809,337.495
05:41.5,12,42.1636,45.778,1.11752,-2.37914,325.732,0.230418,285.685
05:41.5,3,71.1769,71.8776,-2.2039,0,1.24465,0,2.89645
05:41.5,13,43.3841,24.684,0.509661,1.75307,258.784,0.914192,285.22
05:41.5,8,60.775,45.9372,2.6546,-2.66812,255.918,3.1754,349.121
05:41.5,15,59.8858,53.4143,0.0900528,1.22274,238.481,5.54666,263.66
05:41.5,2,42.5209,35.2493,-2.69241,2.9801,215.408,0.288483,252.024
05:41.5,7,62.3465,57.9916,1.02566,-1.92963,252.083,4.03345,439.225
05:41.5,6,57.8572,20.9999,2.80887,3.12375,310.149,1.89903,335.273
05:41.5,11,58.7369,37.3326,1.96142,-2.03353,335.307,1.64109,331.794
05:41.5,10,49.5849,42.9606,1.11914,0.833756,439.677,1.04684,392.792
05:41.6,16,44.3293,56.0835,2.09142,2.72026,335.096,1.16965,337.554
05:41.6,12,42.1527,45.7666,1.08678,-2.37682,325.951,0.34534,285.701
05:41.6,3,71.1769,71.8776,-2.20425,0,1.24465,0,2.89645
05:41.6,13,43.4278,24.6782,0.443731,1.68941,259.301,0.870373,285.264
05:41.6,8,60.705,45.8003,2.53696,-2.66917,255.961,3.04209,349.275
05:41.6,15,60.1418,53.511,0.0803906,1.20524,238.637,5.44671,263.934
05:41.6,2,42.5213,35.2383,-2.71173,-3.12398,215.763,0.199311,252.035
05:41.6,7,62.1526,57.9164,1.07309,-1.94477,252.422,4.19694,439.433
05:41.6,6,57.8564,20.9116,2.75546,-3.12233,310.394,1.71884,335.361
05:41.6,11,58.6584,37.2974,1.95324,-1.97831,335.484,1.74791,331.88
05:41.6,10,49.6206,42.9954,1.14983,0.785838,439.823,0.981206,392.842
05:41.6,16,44.3542,56.0301,2.10742,2.69908,335.103,1.18162,337.613
05:41.6,12,42.1377,45.7514,1.05344,-2.36121,326.026,0.45155,285.722
05:41.6,3,71.1769,71.8776,-2.2047,0,1.24465,0,2.89645
05:41.6,13,43.4696,24.6744,0.380728,1.6534,259.78,0.830316,285.306
05:41.6,8,60.6385,45.6692,2.42508,-2.67421,256.007,2.90579,349.422
05:41.6,15,60.3907,53.6099,0.0716607,1.18881,239.352,5.32554,264.202
05:41.6,2,42.5196,35.231,-2.71928,-2.81177,215.933,0.137572,252.043
05:41.6,7,61.9532,57.8361,1.0618,-1.9565,252.695,4.33257,439.648
05:41.6,6,57.8523,20.8328,2.70639,-3.07561,310.722,1.53425,335.44
05:41.6,11,58.5736,37.2643,1.98687,-1.93119,335.534,1.84327,331.971
05:41.6,10,49.6524,43.0294,1.17656,0.740553,439.945,0.914582,392.889
05:41.7,16,44.3807,55.9768,2.1076,2.674,335.109,1.19399,337.672
05:41.7,12,42.119,45.7329,1.024,-2.34758,326.162,0.551369,285.749
05:41.7,3,71.1769,71.8776,-2.20509,0,1.24465,0,2.89645
05:41.7,13,43.5098,24.6717,0.363373,1.63301,260.026,0.796371,285.346
05:41.7,8,60.5761,45.5437,2.35304,-2.68271,256.335,2.76584,349.562
05:41.7,15,60.632,53.71,0.0941803,1.17357,239.737,5.18705,264.463
05:41.7,2,42.5162,35.2266,-2.71017,-2.36125,215.981,0.10671,252.048
05:41.7,7,61.7494,57.7517,1.0189,-1.96568,252.838,4.4356,439.869
05:41.7,6,57.8447,20.7628,2.64834,-3.01885,311,1.36717,335.511
05:41.7,11,58.4834,37.2338,2.02685,-1.8853,335.919,1.92373,332.066
05:41.7,10,49.6803,43.0625,1.19059,0.685123,440.02,0.849307,392.932
05:41.7,16,44.4088,55.9236,2.091,2.64891,335.139,1.20589,337.732
05:41.7,12,42.0966,45.7113,1.01815,-2.33642,326.541,0.643833,285.78
05:41.7,3,71.1769,71.8776,-2.2054,0,1.24465,0,2.89645
05:41.7,13,43.5481,24.67,0.371261,1.60883,260.088,0.756467,285.385
05:41.7,8,60.5184,45.4241,2.31298,-2.69556,256.946,2.61923,349.695
05:41.7,15,60.8647,53.8105,0.0917684,1.15968,239.776,5.02854,264.717
05:41.7,2,42.5113,35.2248,-2.67512,-1.81157,216.084,0.105585,252.054
05:41.7,7,61.5428,57.6642,1.0118,-1.97315,253.088,4.50297,440.093
05:41.7,6,57.8334,20.7016,2.58436,-2.93669,311.25,1.2051,335.573
05:41.7,11,58.3882,37.2062,2.0597,-1.84202,336.158,2.00253,332.165
05:41.7,10,49.704,43.0944,1.21059,0.626132,440.07,0.774897,392.972
05:41.8,16,44.4385,55.8707,2.1002,2.62336,335.144,1.21709,337.793
05:41.8,12,42.0709,45.687,1.0254,-2.32375,326.833,0.725011,285.815
05:41.8,3,71.1769,71.8776,-2.20559,0,1.24465,0,2.89645
05:41.8,13,43.5843,24.669,0.342084,1.59463,260.289,0.713856,285.421
05:41.8,8,60.4658,45.3101,2.23896,-2.71416,257.23,2.47469,349.82
05:41.8,15,61.0883,53.9106,0.0957357,1.14676,239.944,4.85536,264.962
05:41.8,2,42.5056,35.2247,-2.62883,-1.53602,216.404,0.11848,252.059
05:41.8,7,61.3348,57.5745,1.04006,-1.97976,253.576,4.53706,440.319
05:41.8,6,57.8183,20.6491,2.54385,-2.83166,311.392,1.05562,335.628
05:41.8,11,58.2886,37.1814,2.14945,-1.80696,336.195,2.06994,332.268
05:41.8,10,49.7235,43.1244,1.24269,0.557856,440.162,0.6964,393.007
05:41.8,16,44.4699,55.8182,2.1237,2.59628,335.151,1.22468,337.854
05:41.8,12,42.0422,45.6607,1.04591,-2.30656,326.983,0.795957,285.854
05:41.8,3,71.1769,71.8776,-2.2057,0,1.24465,0,2.89645
05:41.8,13,43.6183,24.6683,0.295295,1.59079,260.522,0.667858,285.455
05:41.8,8,60.4185,45.2015,2.11226,-2.73717,257.278,2.33563,349.939
05:41.8,15,61.3024,54.009,0.0845324,1.13762,240.146,4.66319,265.197
05:41.8,2,42.4993,35.2251,-2.57062,-1.5021,216.766,0.128936,252.066
05:41.8,7,61.1276,57.4836,1.06112,-1.98567,253.726,4.51811,440.546
05:41.8,6,57.7993,20.6051,2.53348,-2.69875,311.741,0.929758,335.676
05:41.8,11,58.1853,37.1587,2.28371,-1.78104,336.48,2.1291,332.373
05:41.8,10,49.7387,43.1521,1.27241,0.478262,440.312,0.611695,393.039
05:41.9,16,44.5028,55.7663,2.1452,2.57087,335.164,1.22976,337.915
05:41.9,12,42.0108,45.6329,1.07043,-2.29345,327.125,0.851788,285.896
05:41.9,3,71.1769,71.8776,-2.2057,0,1.24465,0,2.89645
05:41.9,13,43.6498,24.6675,0.256441,1.60056,260.651,0.617797,285.486
05:41.9,8,60.3768,45.0983,1.98074,-2.76491,257.426,2.18818,350.05
05:41.9,15,61.5064,54.1048,0.0594708,1.12964,240.477,4.45416,265.423
05:41.9,2,42.4926,35.2257,-2.52376,-1.48126,216.903,0.134817,252.072
05:41.9,7,60.9226,57.3924,1.08646,-1.99053,253.78,4.47522,440.77
05:41.9,6,57.7764,20.569,2.53445,-2.52767,312.209,0.834349,335.718
05:41.9,11,58.079,37.1377,2.3835,-1.76284,336.589,2.18012,332.482
05:41.9,10,49.7497,43.1773,1.29252,0.386319,440.441,0.526471,393.066
05:41.9,16,44.537,55.7152,2.17744,2.54591,335.167,1.22842,337.977
05:41.9,12,41.9774,45.6038,1.06237,-2.28417,327.391,0.895159,285.94
05:41.9,3,71.1769,71.8776,-2.20562,0,1.24465,0,2.89645
05:41.9,13,43.6787,24.6659,0.229453,1.64103,260.686,0.566429,285.515
05:41.9,8,60.3408,45.0007,1.89604,-2.79623,257.648,2.04537,350.154
05:41.9,15,61.6996,54.1971,0.0511281,1.12399,241.707,4.22216,265.637
05:41.9,2,42.4858,35.2254,-2.50008,-1.67349,216.911,0.135449,252.079
05:41.9,7,60.7214,57.3018,1.11623,-1.99495,253.976,4.38951,440.991
05:41.9,6,57.7492,20.5406,2.55334,-2.32627,312.51,0.775364,335.758
05:41.9,11,57.9701,37.1174,2.42377,-1.75228,336.755,2.22852,332.593
05:41.9,10,49.7562,43.1992,1.29596,0.25317,440.502,0.433748,393.089
05:42.0,16,44.5721,55.6652,2.224,2.52293,335.184,1.22029,338.038
05:42.0,12,41.9424,45.574,1.04838,-2.27371,327.435,0.924575,285.986
05:42.0,3,71.1769,71.8776,-2.20554,0,1.24465,0,2.89645
05:42.0,13,43.7048,24.6624,0.227142,1.72348,260.691,0.515179,285.542
05:42.0,8,60.3103,44.9083,1.82487,-2.83218,257.822,1.91625,350.252
05:42.0,15,61.8813,54.2848,0.0675737,1.12032,241.797,3.97249,265.839
05:42.0,2,42.479,35.2236,-2.48483,-1.88234,216.958,0.14187,252.086
05:42.0,7,60.526,57.213,1.14022,-1.99787,254.167,4.25669,441.205
05:42.0,6,57.7178,20.5192,2.60623,-2.11822,312.631,0.758411,335.796
05:42.0,11,57.8589,37.0971,2.41511,-1.75239,337.077,2.27108,332.706
05:42.0,10,49.7583,43.2177,1.29031,0.0484599,440.524,0.355948,393.108
05:42.0,16,44.608,55.6162,2.25772,2.5053,335.232,1.20999,338.099
05:42.0,12,41.9065,45.5437,1.03011,-2.2736,327.617,0.944287,286.033
05:42.0,3,71.1769,71.8776,-2.20546,0,1.24465,0,2.89645
05:42.0,13,43.728,24.6567,0.248632,1.85041,260.703,0.463877,285.566
05:42.0,8,60.2851,44.8205,1.75886,-2.87232,258.042,1.79645,350.343
05:42.0,15,62.0513,54.367,0.133479,1.12134,242.139,3.70864,266.027
05:42.0,2,42.4723,35.22,-2.46756,-2.11457,217.038,0.156018,252.094
05:42.0,7,60.3383,57.1272,1.18554,-2.0001,254.384,4.07978,441.412
05:42.0,6,57.6821,20.5044,2.67636,-1.91602,312.75,0.780289,335.834
05:42.0,11,57.7459,37.0752,2.3586,-1.76577,337.201,2.31389,332.821
05:42.0,10,49.7559,43.2325,1.27885,-0.251526,440.533,0.282636,393.123
05:42.1,16,44.6439,55.5686,2.26267,2.49188,335.405,1.1885,338.158
05:42.1,12,41.8703,45.513,1.01156,-2.27511,327.785,0.951099,286.081
05:42.1,3,71.1769,71.8776,-2.20558,0,1.24465,0,2.89645
05:42.1,13,43.7478,24.6477,0.259742,2.04891,260.72,0.429134,285.587
05:42.1,8,60.2649,44.7378,1.71187,-2.91251,258.281,1.67116,350.428
05:42.1,15,62.2092,54.4426,0.225273,1.12524,242.503,3.42945,266.202
05:42.1,2,42.4658,35.2136,-2.43146,-2.41488,217.072,0.193143,252.103
05:42.1,7,60.1595,57.0451,1.26848,-2.00142,254.665,3.88562,441.608
05:42.1,6,57.6421,20.4957,2.73129,-1.7441,312.903,0.834026,335.875
05:42.1,11,57.6312,37.0504,2.2364,-1.79048,337.285,2.35691,332.938
05:42.1,10,49.7489,43.2431,1.25474,-0.702905,440.549,0.248791,393.136
05:42.1,16,44.6797,55.5222,2.26803,2.48278,335.659,1.16402,338.217
05:42.1,12,41.8345,45.4819,1.00517,-2.29149,327.862,0.946177,286.128
05:42.1,3,71.1769,71.8776,-2.20583,0,1.24465,0,2.89645
05:42.1,13,43.7644,24.635,0.261486,2.29021,260.731,0.416467,285.608
05:42.1,8,60.2494,44.6599,1.67157,-2.95599,258.415,1.56279,350.508
05:42.1,15,62.3543,54.5113,0.351765,1.13014,242.943,3.13807,266.363
05:42.1,2,42.4598,35.2039,-2.38248,-2.63095,217.206,0.242586,252.114
05:42.1,7,59.9913,56.9678,1.34452,-2.00181,254.827,3.63439,441.794
05:42.1,6,57.5976,20.4925,2.77641,-1.6145,313.156,0.913195,335.92
05:42.1,11,57.515,37.0215,2.13533,-1.82411,337.535,2.41045,333.058
05:42.1,10,49.7376,43.2494,1.22836,-1.16486,440.562,0.269722,393.149
05:42.2,16,44.7146,55.4773,2.28694,2.48134,335.702,1.13151,338.274
05:42.2,12,41.7997,45.4503,0.999852,-2.3122,327.92,0.937228,286.175
05:42.2,3,71.1769,71.8776,-2.20615,0,1.24465,0,2.89645
05:42.2,13,43.7775,24.6181,0.254152,2.54522,260.752,0.434687,285.63
05:42.2,8,60.2382,44.5867,1.67057,-2.99932,258.711,1.45282,350.582
