timestamp,tag_id,x_pos,y_pos,heading,direction,energy,speed,total_distance
05:17.8,12,33.851,39.3154,1.67721,3.06382,251.555,0.701124,242.31
05:17.8,3,71.1769,71.8776,-2.2008,0,1.24456,0,2.89645
05:17.8,13,35.1921,24.0992,0.279708,-2.12114,182.07,0.585578,239.915
05:17.8,8,52.3525,44.6513,2.86094,0,165.432,0,291.064
05:17.8,15,42.6372,42.7941,0.360026,-3.00449,146.233,0.644168,207.405
05:17.8,2,35.3028,29.1526,-1.72526,-1.25569,143.795,0.177983,206.971
05:17.8,7,42.971,47.9162,1.80474,-0.171815,155.711,0.782704,383.717
05:17.8,6,47.2584,19.0635,2.27912,0,243.501,0,279.071
05:17.8,11,44.3753,30.5219,2.27463,3.02411,255.645,2.5971,279.231
05:17.8,10,38.9667,32.9576,1.18559,3.04327,350.836,1.1518,337.977
05:17.8,16,35.3014,47.5268,1.74938,0,259.311,0,299.465
05:17.8,12,33.8557,39.2799,1.67714,2.99499,251.563,0.719695,242.346
05:17.8,3,71.1769,71.8776,-2.20039,0,1.24456,0,2.89645
05:17.8,13,35.1615,24.0816,0.269612,-2.08265,182.076,0.74768,239.95
05:17.8,8,52.3525,44.6513,2.85952,0,165.434,0,291.064
05:17.8,15,42.6339,42.7668,0.326588,-3.02523,146.234,0.516493,207.433
05:17.8,2,35.2935,29.1538,-1.72696,-1.48945,143.799,0.190602,206.98
05:17.8,7,42.9627,47.9589,1.80742,-0.19843,155.711,0.89712,383.761
05:17.8,6,47.2584,19.0635,2.28024,0,243.502,0,279.071
05:17.8,11,44.3892,30.3873,2.25977,3.04367,255.65,2.7391,279.366
05:17.8,10,38.9735,32.8952,1.18285,3.03143,350.915,1.28802,338.04
05:17.9,16,35.3014,47.5268,1.76801,0,259.312,0,299.465
05:17.9,12,33.8625,39.2444,1.68849,2.93575,251.572,0.722653,242.382
05:17.9,3,71.1769,71.8776,-2.19991,0,1.24456,0,2.89645
05:17.9,13,35.1228,24.0612,0.25075,-2.04884,182.08,0.914775,239.994
05:17.9,8,52.3525,44.6513,2.85661,0,165.435,0,291.064
05:17.9,15,42.632,42.746,0.29429,-3.06221,146.235,0.384818,207.454
05:17.9,2,35.2833,29.1534,-1.72439,-1.62693,143.802,0.212126,206.99
05:17.9,7,42.9577,47.9822,1.80712,0,155.712,0,383.785
05:17.9,6,47.2584,19.0635,2.28173,0,243.503,0,279.071
05:17.9,11,44.401,30.2467,2.22416,3.0626,255.657,2.84847,279.507
05:17.9,10,38.9813,32.8271,1.16933,3.02667,351.007,1.39454,338.109
05:17.9,16,35.3014,47.5268,1.78479,0,259.312,0,299.465
05:17.9,12,33.8713,39.2096,1.70428,2.88122,251.577,0.716597,242.418
05:17.9,3,71.1769,71.8776,-2.19947,0,1.24456,0,2.89645
05:17.9,13,35.0765,24.0386,0.232894,-2.01758,182.081,1.0683,240.045
05:17.9,8,52.3525,44.6513,2.85384,0,165.436,0,291.064
05:17.9,15,42.6314,42.7319,0.26364,-3.11181,146.237,0.245928,207.468
05:17.9,2,35.2716,29.1531,-1.72085,-1.59095,143.803,0.238543,207.002
05:17.9,7,42.9577,47.9822,1.80528,0,155.713,0,383.785
05:17.9,6,47.2584,19.0635,2.28266,0,243.503,0,279.071
05:17.9,11,44.4104,30.1015,2.17747,3.08115,255.678,2.92519,279.653
05:17.9,10,38.9896,32.7551,1.14539,3.02891,351.105,1.46697,338.181
05:18.0,16,35.3014,47.5268,1.79801,0,259.312,0,299.465
05:18.0,12,33.8817,39.1759,1.7183,2.83073,251.582,0.700379,242.454
05:18.0,3,71.1769,71.8776,-2.19908,0,1.24456,0,2.89645
05:18.0,13,35.0226,24.0143,0.224835,-1.9864,182.083,1.21904,240.104
05:18.0,8,52.3525,44.6513,2.84971,0,165.437,0,291.064
05:18.0,15,42.6316,42.7253,0.230399,3.0389,146.241,0.095259,207.474
05:18.0,2,35.2587,29.1536,-1.72083,-1.50674,143.804,0.266966,207.015
05:18.0,7,42.9577,47.9822,1.80339,0,155.715,0,383.785
05:18.0,6,47.2584,19.0635,2.28278,0,243.503,0,279.071
05:18.0,11,44.4175,29.9542,2.14035,3.09798,255.691,2.95378,279.8
05:18.0,10,38.9976,32.6805,1.10254,3.03658,351.161,1.50963,338.256
05:18.0,16,35.3014,47.5268,1.8066,0,259.313,0,299.465
05:18.0,12,33.8932,39.1441,1.72391,2.78346,251.588,0.668643,242.487
05:18.0,3,71.1769,71.8776,-2.19871,0,1.24456,0,2.89645
05:18.0,13,34.9616,23.9889,0.23303,-1.95884,182.086,1.35782,240.171
05:18.0,8,52.3525,44.6513,2.84471,0,165.437,0,291.064
05:18.0,15,42.6326,42.726,0.191771,0.436468,146.246,0.0577518,207.477
05:18.0,2,35.2442,29.1562,-1.72554,-1.35552,143.804,0.302859,207.029
05:18.0,7,42.9577,47.9822,1.80287,0,155.718,0,383.785
05:18.0,6,47.2584,19.0635,2.2823,0,243.504,0,279.071
05:18.0,11,44.4218,29.8064,2.10498,3.11693,255.696,2.95752,279.948
05:18.0,10,39.0048,32.605,1.03827,3.05056,351.184,1.51568,338.332
05:18.1,16,35.3014,47.5268,1.81217,0,259.313,0,299.465
05:18.1,12,33.9054,39.1144,1.71336,2.74099,251.605,0.630351,242.52
05:18.1,3,71.1769,71.8776,-2.19846,0,1.24456,0,2.89645
05:18.1,13,34.8936,23.9626,0.244084,-1.93275,182.088,1.4903,240.243
05:18.1,8,52.3525,44.6513,2.839,0,165.437,0,291.064
05:18.1,15,42.6342,42.7343,0.156532,0.159678,146.248,0.20633,207.485
05:18.1,2,35.2283,29.1622,-1.73611,-1.16762,143.805,0.355666,207.047
05:18.1,7,42.9577,47.9822,1.80398,0,155.722,0,383.785
05:18.1,6,47.2584,19.0635,2.28178,0,243.504,0,279.071
05:18.1,11,44.4235,29.6594,2.08137,3.1353,255.706,2.93264,280.095
05:18.1,10,39.0105,32.5303,0.977746,3.06985,351.217,1.49004,338.407
05:18.1,16,35.3014,47.5268,1.81579,0,259.314,0,299.465
05:18.1,12,33.9178,39.0873,1.68986,2.70219,251.617,0.585393,242.549
05:18.1,3,71.1769,71.8776,-2.1983,0,1.24456,0,2.89645
05:18.1,13,34.819,23.936,0.254246,-1.90728,182.088,1.61637,240.323
05:18.1,8,52.3525,44.6513,2.83362,0,165.438,0,291.064
05:18.1,15,42.6359,42.7501,0.137258,0.0942153,146.253,0.353588,207.501
05:18.1,2,35.2107,29.1723,-1.75178,-1.00965,143.807,0.424795,207.067
05:18.1,7,42.9577,47.9822,1.80675,0,155.727,0,383.785
05:18.1,6,47.2584,19.0635,2.28112,0,243.504,0,279.071
05:18.1,11,44.4224,29.5149,2.08612,-3.12964,255.724,2.87206,280.24
05:18.1,10,39.0143,32.4578,0.938824,3.09655,351.248,1.437,338.48
05:18.2,16,35.3014,47.5268,1.81909,0,259.315,0,299.465
05:18.2,12,33.9301,39.0632,1.6628,2.65951,251.622,0.525601,242.576
05:18.2,3,71.1769,71.8776,-2.19816,0,1.24456,0,2.89645
05:18.2,13,34.7382,23.909,0.265647,-1.88997,182.088,1.73046,240.408
05:18.2,8,52.3525,44.6513,2.83146,0,165.438,0,291.064
05:18.2,15,42.6375,42.7727,0.130572,0.0667775,146.261,0.484784,207.523
05:18.2,2,35.1915,29.1875,-1.7679,-0.864006,143.809,0.513877,207.091
05:18.2,7,42.9577,47.9822,1.80933,0,155.732,0,383.785
05:18.2,6,47.2584,19.0635,2.28051,0,243.505,0,279.071
05:18.2,11,44.4186,29.3743,2.09408,-3.10983,255.768,2.79201,280.38
05:18.2,10,39.0156,32.3891,0.916057,3.13256,351.265,1.35183,338.548
05:18.2,16,35.3014,47.5268,1.82209,0,259.315,0,299.465
05:18.2,12,33.9418,39.0421,1.64433,2.6254,251.63,0.467744,242.6
05:18.2,3,71.1769,71.8776,-2.19804,0,1.24456,0,2.89645
05:18.2,13,34.6524,23.8817,0.276599,-1.87567,182.089,1.82264,240.498
05:18.2,8,52.3525,44.6513,2.83065,0,165.438,0,291.064
05:18.2,15,42.6388,42.8015,0.123631,0.0389838,146.269,0.606845,207.552
05:18.2,2,35.1708,29.2092,-1.78318,-0.737423,143.813,0.62884,207.121
05:18.2,7,42.9577,47.9822,1.81098,0,155.737,0,383.785
05:18.2,6,47.2584,19.0635,2.28039,0,243.505,0,279.071
05:18.2,11,44.4123,29.2382,2.07697,-3.09018,255.816,2.70193,280.516
05:18.2,10,39.0139,32.3254,0.900905,-3.10134,351.278,1.24735,338.612
05:18.3,16,35.3014,47.5268,1.82487,0,259.316,0,299.465
05:18.3,12,33.9527,39.0241,1.63891,2.58619,251.634,0.405136,242.622
05:18.3,3,71.1769,71.8776,-2.19793,0,1.24456,0,2.89645
05:18.3,13,34.5625,23.8542,0.286056,-1.86514,182.09,1.89899,240.592
05:18.3,8,52.3525,44.6513,2.82945,0,165.439,0,291.064
05:18.3,15,42.6393,42.836,0.115898,0.00638833,146.272,0.716567,207.587
05:18.3,2,35.1484,29.2375,-1.79534,-0.646169,143.816,0.754916,207.157
05:18.3,7,42.9577,47.9822,1.81164,0,155.741,0,383.785
05:18.3,6,47.2584,19.0635,2.2801,0,243.506,0,279.071
05:18.3,11,44.4035,29.1075,2.03182,-3.06899,255.854,2.59144,280.647
05:18.3,10,39.0088,32.2679,0.892125,-3.03368,351.299,1.1221,338.67
05:18.3,16,35.3014,47.5268,1.82941,0,259.316,0,299.465
05:18.3,12,33.9625,39.0096,1.64809,2.53242,251.635,0.329876,242.639
05:18.3,3,71.1769,71.8776,-2.19785,0,1.24456,0,2.89645
05:18.3,13,34.4695,23.8262,0.299603,-1.86296,182.091,1.95383,240.689
05:18.3,8,52.3525,44.6513,2.82796,0,165.44,0,291.064
05:18.3,15,42.6388,42.8749,0.124769,-0.0189487,146.274,0.797262,207.626
05:18.3,2,35.1247,29.273,-1.80299,-0.572864,143.819,0.888997,207.2
05:18.3,7,42.9577,47.9822,1.81133,0,155.744,0,383.785
05:18.3,6,47.2584,19.0635,2.27996,0,243.507,0,279.071
05:18.3,11,44.3923,28.9829,1.9797,-3.04678,255.866,2.47081,280.773
05:18.3,10,38.9999,32.218,0.889923,-2.93924,351.33,0.977121,338.72
05:18.4,16,35.3014,47.5268,1.83433,0,259.317,0,299.465
05:18.4,12,33.9709,38.9985,1.67396,2.47552,251.638,0.261022,242.653
05:18.4,3,71.1769,71.8776,-2.19779,0,1.24456,0,2.89645
05:18.4,13,34.3747,23.7978,0.319338,-1.86214,182.092,1.986,240.788
05:18.4,8,52.3525,44.6513,2.82781,0,165.441,0,291.064
05:18.4,15,42.6371,42.9173,0.156897,-0.0484662,146.277,0.862982,207.668
05:18.4,2,35.0996,29.3164,-1.80785,-0.509807,143.821,1.03964,207.25
05:18.4,7,42.9577,47.9822,1.81012,0,155.746,0,383.785
05:18.4,6,47.2584,19.0635,2.28009,0,243.508,0,279.071
05:18.4,11,44.3792,28.8647,1.94333,-3.02517,255.893,2.34882,280.891
05:18.4,10,38.9871,32.1764,0.890341,-2.80357,351.373,0.836038,338.764
05:18.4,16,35.3014,47.5268,1.83872,0,259.317,0,299.465
05:18.4,12,33.9778,38.9902,1.69174,2.43065,251.64,0.200162,242.664
05:18.4,3,71.1769,71.8776,-2.19773,0,1.24456,0,2.89645
05:18.4,13,34.2788,23.7689,0.340292,-1.86433,182.094,2.00613,240.888
05:18.4,8,52.3525,44.6513,2.83319,0,165.444,0,291.064
05:18.4,15,42.6338,42.9623,0.194194,-0.0798699,146.286,0.914169,207.713
05:18.4,2,35.0735,29.3676,-1.81524,-0.461431,143.824,1.18546,207.308
05:18.4,7,42.9577,47.9822,1.80776,0,155.746,0,383.785
05:18.4,6,47.2584,19.0635,2.28034,0,243.508,0,279.071
05:18.4,11,44.3643,28.7529,1.91164,-3.0041,255.915,2.22436,281.004
05:18.4,10,38.9703,32.1438,0.892078,-2.6065,351.419,0.702611,338.801
05:18.5,16,35.3014,47.5268,1.8414,0,259.317,0,299.465
05:18.5,12,33.9832,38.985,1.69374,2.31532,251.646,0.134659,242.671
05:18.5,3,71.1769,71.8776,-2.1976,0,1.24456,0,2.89645
05:18.5,13,34.1833,23.7395,0.350598,-1.87158,182.096,1.99573,240.988
05:18.5,8,52.5558,44.6059,2.84073,-0.758423,165.446,0.776054,291.083
05:18.5,15,42.629,43.0086,0.225851,-0.110856,146.287,0.933771,207.76
05:18.5,2,35.0465,29.4263,-1.82566,-0.419869,143.825,1.32846,207.372
05:18.5,7,42.9577,47.9822,1.80536,0,155.746,0,383.785
05:18.5,6,47.2584,19.0635,2.28056,0,243.509,0,279.071
05:18.5,11,44.3481,28.6476,1.87219,-2.9838,255.93,2.09937,281.111
05:18.5,10,38.9494,32.1208,0.89899,-2.32637,351.467,0.6006,338.832
05:18.5,16,35.3014,47.5268,1.84296,0,259.317,0,299.465
05:18.5,12,33.987,38.9823,1.69795,2.08155,251.658,0.0811584,242.676
05:18.5,3,71.1769,71.8776,-2.19745,0,1.24456,0,2.89645
05:18.5,13,34.0895,23.7093,0.341777,-1.88571,182.1,1.95994,241.087
05:18.5,8,52.5272,44.6373,2.84508,-0.73236,165.448,0.873135,291.125
05:18.5,15,42.6224,43.0548,0.261594,-0.151012,146.287,0.935173,207.807
05:18.5,2,35.0192,29.4927,-1.83609,-0.381894,143.827,1.46987,207.444
05:18.5,7,42.9577,47.9822,1.80273,0,155.747,0,383.785
05:18.5,6,47.2584,19.0635,2.28035,0,243.509,0,279.071
05:18.5,11,44.3311,28.5489,1.83024,-2.96676,255.938,1.97112,281.211
05:18.5,10,38.9245,32.1076,0.914334,-1.96615,351.514,0.561007,338.86
05:18.6,16,35.3014,47.5268,1.84365,0,259.318,0,299.465
05:18.6,12,33.9894,38.9823,1.70065,1.27415,251.665,0.0422825,242.678
05:18.6,3,71.1769,71.8776,-2.19724,0,1.24456,0,2.89645
05:18.6,13,33.9983,23.6783,0.317644,-1.9025,182.104,1.915,241.183
05:18.6,8,52.4965,44.6727,2.84352,-0.708488,165.448,0.959117,291.172
05:18.6,15,42.614,43.1005,0.302403,-0.193451,146.288,0.925466,207.853
05:18.6,2,34.9917,29.5657,-1.84618,-0.353659,143.828,1.58962,207.522
05:18.6,7,42.9577,47.9822,1.80028,0,155.747,0,383.785
05:18.6,6,47.2584,19.0635,2.28,0,243.51,0,279.071
05:18.6,11,44.3137,28.4564,1.79573,-2.95243,255.94,1.85343,281.305
05:18.6,10,38.896,32.1039,0.938398,-1.61264,351.56,0.587215,338.889
05:18.6,16,35.3014,47.5268,1.84381,0,259.318,0,299.465
05:18.6,12,33.9905,38.9847,1.69607,0.246185,251.678,0.0613593,242.681
05:18.6,3,71.1769,71.8776,-2.19701,0,1.24456,0,2.89645
05:18.6,13,33.9106,23.6466,0.288208,-1.92471,182.107,1.845,241.276
05:18.6,8,52.4639,44.712,2.83507,-0.687966,165.449,1.0415,291.223
05:18.6,15,42.6038,43.1446,0.340336,-0.241134,146.288,0.895193,207.898
05:18.6,2,34.9644,29.6447,-1.85712,-0.325584,143.828,1.69923,207.606
05:18.6,7,42.9577,47.9822,1.79821,0,155.749,0,383.785
05:18.6,6,47.2584,19.0635,2.27931,0,243.51,0,279.071
05:18.6,11,44.2964,28.3699,1.7812,-2.94065,255.944,1.73769,281.393
05:18.6,10,38.8641,32.1097,0.964526,-1.3273,351.613,0.674657,338.921
05:18.7,16,35.3014,47.5268,1.84447,0,259.318,0,299.465
05:18.7,12,33.9903,38.9889,1.69657,-0.0940308,251.73,0.094258,242.685
05:18.7,3,71.1769,71.8776,-2.19682,0,1.24456,0,2.89645
05:18.7,13,33.8281,23.614,0.255618,-1.95534,182.108,1.75046,241.365
05:18.7,8,52.4298,44.7552,2.82797,-0.661342,165.451,1.12048,291.278
05:18.7,15,42.5917,43.1858,0.37418,-0.300105,146.289,0.844955,207.941
05:18.7,2,34.9378,29.7293,-1.86905,-0.299099,143.828,1.79485,207.694
05:18.7,7,42.9577,47.9822,1.79571,0,155.752,0,383.785
05:18.7,6,47.2584,19.0635,2.27833,0,243.51,0,279.071
05:18.7,11,44.2794,28.2886,1.78276,-2.93468,255.979,1.63475,281.476
05:18.7,10,38.8292,32.1245,0.981091,-1.12645,351.666,0.78838,338.959
05:18.7,16,35.3014,47.5268,1.84663,0,259.319,0,299.465
05:18.7,12,33.989,38.995,1.71571,-0.237267,251.759,0.13438,242.692
05:18.7,3,71.1769,71.8776,-2.19668,0,1.24456,0,2.89645
05:18.7,13,33.7517,23.5806,0.225185,-1.99262,182.109,1.64037,241.448
05:18.7,8,52.4298,44.7552,2.8234,0,165.452,0,291.278
05:18.7,15,42.578,43.2235,0.406918,-0.366521,146.291,0.788126,207.981
05:18.7,2,34.9122,29.8178,-1.88202,-0.274788,143.829,1.85629,207.787
05:18.7,7,42.9577,47.9822,1.79407,0,155.755,0,383.785
05:18.7,6,47.2584,19.0635,2.27818,0,243.51,0,279.071
05:18.7,11,44.2633,28.2127,1.78308,-2.93252,256.014,1.52475,281.554
05:18.7,10,38.7919,32.1475,0.984451,-0.986994,351.709,0.906889,339.003
05:18.8,16,35.3014,47.5268,1.84907,0,259.319,0,299.465
05:18.8,12,33.9867,39.0029,1.7431,-0.29238,251.765,0.17417,242.7
05:18.8,3,71.1769,71.8776,-2.19661,0,1.24456,0,2.89645
05:18.8,13,33.6822,23.5464,0.203914,-2.04186,182.115,1.51854,241.526
05:18.8,8,52.4298,44.7552,2.81507,0,165.452,0,291.278
05:18.8,15,42.5706,43.2409,0.438647,0,146.292,0,208
05:18.8,2,34.8883,29.9091,-1.89214,-0.250714,143.831,1.90047,207.881
05:18.8,7,42.9577,47.9822,1.79338,0,155.759,0,383.785
05:18.8,6,47.2584,19.0635,2.27871,0,243.51,0,279.071
05:18.8,11,44.2485,28.1421,1.75424,-2.93632,256.018,1.41412,281.626
05:18.8,10,38.7529,32.1781,0.984528,-0.882927,351.737,1.01831,339.053
05:18.8,16,35.3014,47.5268,1.85216,0,259.32,0,299.465
05:18.8,12,33.9838,39.0124,1.75768,-0.289186,251.771,0.206003,242.71
05:18.8,3,71.1769,71.8776,-2.19671,0,1.24456,0,2.89645
05:18.8,13,33.62,23.5113,0.195085,-2.10009,182.129,1.39495,241.597
05:18.8,8,52.4298,44.7552,2.80676,0,165.454,0,291.278
05:18.8,15,42.5706,43.2409,0.47037,0,146.295,0,208
05:18.8,2,34.8663,30.0029,-1.90139,-0.224361,143.834,1.93064,207.977
05:18.8,7,42.9577,47.9822,1.79267,0,155.762,0,383.785
05:18.8,6,47.2584,19.0635,2.27897,0,243.511,0,279.071
05:18.8,11,44.2353,28.0765,1.71449,-2.94747,256.055,1.31545,281.693
05:18.8,10,38.7129,32.2152,0.994474,-0.805216,351.755,1.11619,339.107
05:18.9,16,35.3014,47.5268,1.85458,0,259.321,0,299.465
05:18.9,12,33.9806,39.023,1.77674,-0.292166,251.777,0.226741,242.721
05:18.9,3,71.1769,71.8776,-2.19698,0,1.24456,0,2.89645
05:18.9,13,33.566,23.4762,0.185941,-2.16383,182.132,1.25456,241.662
05:18.9,8,52.4298,44.7552,2.80175,0,165.455,0,291.278
05:18.9,15,42.5706,43.2409,0.496352,0,146.297,0,208
05:18.9,2,34.8465,30.0973,-1.91372,-0.199051,143.838,1.9253,208.074
05:18.9,7,42.9577,47.9822,1.79047,0,155.765,0,383.785
05:18.9,6,47.2584,19.0635,2.27937,0,243.511,0,279.071
05:18.9,11,44.2243,28.0156,1.70643,-2.96784,256.095,1.21272,281.755
05:18.9,10,38.6725,32.2578,1.01974,-0.743435,351.759,1.19082,339.166
05:18.9,16,35.3014,47.5268,1.85493,0,259.321,0,299.465
05:18.9,12,33.9772,39.0349,1.80789,-0.271269,251.781,0.253407,242.733
05:18.9,3,71.1769,71.8776,-2.19742,0,1.24456,0,2.89645
05:18.9,13,33.52,23.4411,0.175691,-2.24533,182.139,1.12536,241.719
05:18.9,8,52.4298,44.7552,2.80105,0,165.458,0,291.278
05:18.9,15,42.5706,43.2409,0.5113,0,146.299,0,208
05:18.9,2,34.8296,30.1913,-1.92852,-0.17075,143.844,1.90553,208.169
05:18.9,7,42.9577,47.9822,1.78689,0,155.769,0,383.785
05:18.9,6,47.2584,19.0635,2.28002,0,243.512,0,279.071
05:18.9,11,44.2156,27.9597,1.72888,-2.99379,256.126,1.10349,281.812
05:18.9,10,38.6329,32.3046,1.05521,-0.690124,351.764,1.23627,339.227
05:19.0,16,35.3014,47.5268,1.85482,0,259.322,0,299.465
05:19.0,12,33.974,39.0482,1.82746,-0.227005,251.788,0.277975,242.747
05:19.0,3,71.1769,71.8776,-2.19793,0,1.24456,0,2.89645
05:19.0,13,33.4821,23.4058,0.163305,-2.34756,182.143,1.00622,241.771
05:19.0,8,52.4298,44.7552,2.80365,0,165.462,0,291.278
05:19.0,15,42.5706,43.2409,0.521436,0,146.304,0,208
05:19.0,2,34.816,30.2844,-1.94317,-0.137181,143.851,1.86898,208.263
05:19.0,7,42.9577,47.9822,1.78418,0,155.771,0,383.785
05:19.0,6,47.2584,19.0635,2.28057,0,243.512,0,279.071
05:19.0,11,44.2094,27.9087,1.76257,-3.03169,256.15,1.00168,281.863
05:19.0,10,38.5947,32.3543,1.08415,-0.644084,351.769,1.25711,339.29
05:19.0,16,35.3014,47.5268,1.85607,0,259.322,0,299.465
05:19.0,12,33.9713,39.0625,1.82897,-0.173094,251.791,0.296793,242.761
05:19.0,3,71.1769,71.8776,-2.19854,0,1.24456,0,2.89645
05:19.0,13,33.4525,23.3711,0.146493,-2.46769,182.147,0.880992,241.817
05:19.0,8,52.4298,44.7552,2.80536,0,165.467,0,291.278
05:19.0,15,42.5706,43.2409,0.533524,0,146.311,0,208
05:19.0,2,34.8059,30.3746,-1.95451,-0.103369,143.858,1.80115,208.354
05:19.0,7,42.9577,47.9822,1.78253,0,155.772,0,383.785
05:19.0,6,47.2584,19.0635,2.28084,0,243.513,0,279.071
05:19.0,11,44.206,27.8628,1.7887,-3.08056,256.183,0.895528,281.909
05:19.0,10,38.5589,32.4055,1.08918,-0.599365,351.775,1.24777,339.353
05:19.1,16,35.3014,47.5268,1.85742,0,259.322,0,299.465
05:19.1,12,33.9692,39.078,1.84887,-0.122753,251.794,0.31902,242.777
05:19.1,3,71.1769,71.8776,-2.19907,0,1.24456,0,2.89645
05:19.1,13,33.4309,23.3372,0.132061,-2.61397,182.152,0.781302,241.857
05:19.1,8,52.4298,44.7552,2.81198,0,165.476,0,291.278
05:19.1,15,42.5706,43.2409,0.547394,0,146.317,0,208
05:19.1,2,34.7993,30.462,-1.96224,-0.064574,143.867,1.73564,208.442
05:19.1,7,42.9577,47.9822,1.78085,0,155.773,0,383.785
05:19.1,6,47.2584,19.0635,2.28118,0,243.513,0,279.071
05:19.1,11,44.2053,27.822,1.81031,3.14062,256.213,0.787888,281.95
05:19.1,10,38.5261,32.457,1.07026,-0.555612,351.794,1.20748,339.414
05:19.1,16,35.3014,47.5268,1.85838,0,259.322,0,299.465
05:19.1,12,33.968,39.0947,1.86707,-0.0517323,251.809,0.339352,242.794
05:19.1,3,71.1769,71.8776,-2.19949,0,1.24456,0,2.89645
05:19.1,13,33.4168,23.3041,0.124239,-2.78402,182.156,0.701897,241.893
05:19.1,8,52.4298,44.7552,2.81947,0,165.479,0,291.278
05:19.1,15,42.5706,43.2409,0.557222,0,146.321,0,208
05:19.1,2,34.7967,30.5458,-1.97091,-0.0192736,143.876,1.65474,208.526
05:19.1,7,42.9577,47.9822,1.77773,0,155.773,0,383.785
05:19.1,6,47.2584,19.0635,2.28145,0,243.514,0,279.071
05:19.1,11,44.2076,27.7867,1.83704,3.05201,256.239,0.68221,281.985
05:19.1,10,38.4971,32.5073,1.04168,-0.511197,351.832,1.1428,339.472
05:19.2,16,35.3014,47.5268,1.86052,0,259.322,0,299.465
05:19.2,12,33.968,39.1126,1.85596,0.0175274,251.818,0.365657,242.812
05:19.2,3,71.1769,71.8776,-2.19973,0,1.24456,0,2.89645
05:19.2,13,33.4102,23.2728,0.124263,-2.9908,182.158,0.618592,241.925
05:19.2,8,52.4298,44.7552,2.82791,0,165.481,0,291.278
05:19.2,15,42.4161,43.3448,0.564005,-1.91896,146.324,0.385527,208.019
05:19.2,2,34.7982,30.625,-1.98261,0.0326824,143.886,1.56433,208.605
05:19.2,7,42.9577,47.9822,1.77396,0,155.774,0,383.785
05:19.2,6,47.2584,19.0635,2.28145,0,243.514,0,279.071
05:19.2,11,44.2129,27.7571,1.8667,2.93111,256.259,0.57404,282.015
05:19.2,10,38.4727,32.5549,1.01543,-0.460254,351.896,1.04571,339.525
05:19.2,16,35.3014,47.5268,1.86384,0,259.323,0,299.465
05:19.2,12,33.9695,39.1318,1.81967,0.0939735,251.821,0.391896,242.831
05:19.2,3,71.1769,71.8776,-2.19991,0,1.24456,0,2.89645
05:19.2,13,33.4108,23.244,0.126543,3.06398,182.161,0.568729,241.954
05:19.2,8,52.4298,44.7552,2.83284,0,165.484,0,291.278
05:19.2,15,42.3989,43.3359,0.567159,-2.08946,146.325,0.38969,208.039
05:19.2,2,34.8038,30.7001,-1.99312,0.0899957,143.894,1.48727,208.68
05:19.2,7,42.9577,47.9822,1.77173,0,155.774,0,383.785
05:19.2,6,47.2584,19.0635,2.28169,0,243.514,0,279.071
05:19.2,11,44.221,27.7337,1.89869,2.76,256.269,0.470798,282.04
05:19.2,10,38.4533,32.599,1.00104,-0.39635,351.979,0.933581,339.573
05:19.3,16,35.3014,47.5268,1.86805,0,259.323,0,299.465
05:19.3,12,33.9726,39.1521,1.78622,0.174461,251.828,0.417563,242.852
05:19.3,3,71.1769,71.8776,-2.20009,0,1.24456,0,2.89645
05:19.3,13,33.4176,23.2173,0.129184,2.83067,182.168,0.54613,241.982
05:19.3,8,52.4298,44.7552,2.83485,0,165.487,0,291.278
05:19.3,15,42.3828,43.3244,0.561533,-2.22276,146.329,0.39659,208.059
05:19.3,2,34.8139,30.7711,-1.9985,0.158123,143.9,1.41575,208.752
05:19.3,7,42.9577,47.9822,1.77197,0,155.775,0,383.785
05:19.3,6,47.2584,19.0635,2.28187,0,243.515,0,279.071
05:19.3,11,44.2315,27.7163,1.93129,2.53013,256.279,0.387803,282.06
05:19.3,10,38.4394,32.6385,1.00239,-0.317912,352.065,0.804472,339.615
05:19.3,16,35.3014,47.5268,1.87267,0,259.323,0,299.465
05:19.3,12,33.9776,39.1739,1.77686,0.240344,251.849,0.455129,242.874
05:19.3,3,71.1769,71.8776,-2.20033,0,1.24456,0,2.89645
05:19.3,13,33.4304,23.1937,0.128982,2.58684,182.172,0.535923,242.008
05:19.3,8,52.4298,44.7552,2.83552,0,165.489,0,291.278
05:19.3,15,42.368,43.3111,0.544675,-2.32824,146.333,0.397536,208.078
05:19.3,2,34.8283,30.8376,-2.00336,0.233685,143.903,1.34359,208.82
05:19.3,7,42.9577,47.9822,1.77372,0,155.777,0,383.785
05:19.3,6,47.2584,19.0635,2.28185,0,243.515,0,279.071
05:19.3,11,44.2444,27.7053,1.96281,2.17703,256.301,0.32846,282.077
05:19.3,10,38.4311,32.6722,1.00964,-0.206981,352.13,0.655626,339.65
05:19.4,16,35.3014,47.5268,1.87763,0,259.324,0,299.465
05:19.4,12,33.9845,39.1967,1.76636,0.311704,251.867,0.485107,242.898
05:19.4,3,71.1769,71.8776,-2.20073,0,1.24456,0,2.89645
05:19.4,13,33.4484,23.1737,0.126043,2.34853,182.176,0.542031,242.035
05:19.4,8,52.4298,44.7552,2.83364,0,165.49,0,291.278
05:19.4,15,42.3549,43.2966,0.522183,-2.42973,146.335,0.389153,208.098
05:19.4,2,34.8471,30.8998,-2.01381,0.313392,143.904,1.28441,208.885
05:19.4,7,42.9577,47.9822,1.77626,0,155.779,0,383.785
